,subid,uuid,gender,test_trial,age_in_years,option1,option2,trial_audio,selected_image,lang,parent_mask,peer_mask,own_mask
676,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,20-null,4.293150685,angry2,scared1,Scared_2_pause_2,option1,en,Often,Often,Often
677,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,21-null,4.293150685,scared3,sad1_2,Sad_1_pause_2,option2,en,Often,Often,Often
678,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,22-null,4.293150685,happy5,sad4,Happy_1_pause_2,option1,en,Often,Often,Often
679,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,23-null,4.293150685,scared3,sad2_2,Scared_1_pause_2,option2,en,Often,Often,Often
680,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,24-null,4.293150685,angry6,scared2,Angry_2_pause_2,option1,en,Often,Often,Often
681,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,25-null,4.293150685,happy5,sad3,Sad_2_pause_2,option2,en,Often,Often,Often
682,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,26-null,4.293150685,scared6,happy2,Happy_1_pause_2,option2,en,Often,Often,Often
683,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,27-null,4.293150685,sad6,scared6,Scared_1_pause_2,option2,en,Often,Often,Often
684,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,28-null,4.293150685,angry1_2,happy1,Happy_2_pause_2,option2,en,Often,Often,Often
685,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,29-null,4.293150685,scared2,angry3,Scared_2_pause_2,option1,en,Often,Often,Often
686,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,30-null,4.293150685,happy6,scared1,Happy_2_pause_2,option1,en,Often,Often,Often
687,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,31-null,4.293150685,angry4,sad6,Sad_1_pause_2,option2,en,Often,Often,Often
688,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,32-null,4.293150685,scared5,sad4,Sad_2_pause_2,option2,en,Often,Often,Often
689,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,33-null,4.293150685,happy6,angry3,Angry_1_pause_2,option2,en,Often,Often,Often
690,59149,7f4dc0d2-4b7c-4e53-9d9c-9a14dc549ba9,m,34-null,4.293150685,angry6,sad5,Sad_2_pause_2,option2,en,Often,Often,Often
691,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,11-null,4.917808219,happy5,scared3,Happy_2_pause_2,option1,,Often,Often,Often
692,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,12-null,4.917808219,angry2,sad5,Angry_1_pause_2,option1,,Often,Often,Often
693,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,13-null,4.917808219,scared5,sad3,Sad_2_pause_2,option2,,Often,Often,Often
694,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,14-null,4.917808219,happy2,sad4,Happy_1_pause_2,option1,,Often,Often,Often
695,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,16-null,4.917808219,angry5_2,sad4,Sad_2_pause_2,option2,,Often,Often,Often
696,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,17-null,4.917808219,angry5_2,scared6,Angry_1_pause_2,option1,,Often,Often,Often
697,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,18-null,4.917808219,sad1_2,happy2,Sad_1_pause_2,option1,,Often,Often,Often
698,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,19-null,4.917808219,angry3,scared1,Scared_1_pause_2,option2,,Often,Often,Often
699,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,20-null,4.917808219,scared4,angry1_2,Scared_2_pause_2,option1,,Often,Often,Often
700,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,21-null,4.917808219,angry4,sad5,Sad_1_pause_2,option2,,Often,Often,Often
701,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,22-null,4.917808219,scared6,sad3,Scared_2_pause_2,option1,,Often,Often,Often
702,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,23-null,4.917808219,angry2,happy3_2,Happy_1_pause_2,option2,,Often,Often,Often
703,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,24-null,4.917808219,scared2,happy5,Scared_2_pause_2,option1,,Often,Often,Often
704,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,25-null,4.917808219,angry6,happy3_2,Angry_1_pause_2,option1,,Often,Often,Often
705,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,26-null,4.917808219,angry4,sad6,Angry_2_pause_2,option1,,Often,Often,Often
706,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,27-null,4.917808219,happy4,scared1,Happy_2_pause_2,option1,,Often,Often,Often
707,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,28-null,4.917808219,sad1_2,happy6,Happy_2_pause_2,option2,,Often,Often,Often
708,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,29-null,4.917808219,scared4,angry3,Angry_2_pause_2,option2,,Often,Often,Often
709,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,30-null,4.917808219,scared2,sad6,Sad_2_pause_2,option2,,Often,Often,Often
710,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,31-null,4.917808219,sad2_2,scared3,Scared_1_pause_2,option2,,Often,Often,Often
711,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,32-null,4.917808219,angry1_2,happy6,Angry_2_pause_2,option1,,Often,Often,Often
712,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,33-null,4.917808219,angry6,happy1,Happy_1_pause_2,option2,,Often,Often,Often
713,59160,5cfce52e-2775-410d-bb50-68e90b6d46ba,f,34-null,4.917808219,happy1,scared5,Scared_1_pause_2,option2,,Often,Often,Often
714,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,11-null,3.175342466,angry3,happy5,Angry_1_pause_2,option1,,Sometimes,Sometimes,Sometimes
715,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,12-null,3.175342466,scared2,angry3,Scared_1_pause_2,option1,,Sometimes,Sometimes,Sometimes
716,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,13-null,3.175342466,scared5,sad6,Scared_2_pause_2,option1,,Sometimes,Sometimes,Sometimes
717,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,14-null,3.175342466,angry4,happy6,Happy_1_pause_2,option2,,Sometimes,Sometimes,Sometimes
718,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,16-null,3.175342466,angry5_2,happy3_2,Angry_1_pause_2,option1,,Sometimes,Sometimes,Sometimes
719,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,17-null,3.175342466,happy1,angry5_2,Happy_2_pause_2,option1,,Sometimes,Sometimes,Sometimes
720,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,18-null,3.175342466,scared6,happy2,Happy_1_pause_2,option1,,Sometimes,Sometimes,Sometimes
721,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,19-null,3.175342466,angry1_2,scared2,Angry_2_pause_2,option1,,Sometimes,Sometimes,Sometimes
722,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,20-null,3.175342466,sad5,angry6,Angry_2_pause_2,option2,,Sometimes,Sometimes,Sometimes
723,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,21-null,3.175342466,angry2,sad3,Angry_2_pause_2,option1,,Sometimes,Sometimes,Sometimes
724,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,22-null,3.175342466,sad5,happy6,Sad_2_pause_2,option1,,Sometimes,Sometimes,Sometimes
725,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,23-null,3.175342466,sad6,scared1,Sad_1_pause_2,option2,,Sometimes,Sometimes,Sometimes
726,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,24-null,3.175342466,sad2_2,angry1_2,Sad_1_pause_2,option1,,Sometimes,Sometimes,Sometimes
727,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,25-null,3.175342466,sad4,scared4,Sad_2_pause_2,option1,,Sometimes,Sometimes,Sometimes
728,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,26-null,3.175342466,angry2,sad1_2,Sad_1_pause_2,option2,,Sometimes,Sometimes,Sometimes
729,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,27-null,3.175342466,happy4,scared3,Happy_2_pause_2,option2,,Sometimes,Sometimes,Sometimes
730,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,28-null,3.175342466,happy2,scared4,Scared_1_pause_2,option2,,Sometimes,Sometimes,Sometimes
731,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,29-null,3.175342466,sad4,happy3_2,Happy_2_pause_2,option2,,Sometimes,Sometimes,Sometimes
732,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,30-null,3.175342466,angry4,scared5,Angry_1_pause_2,option1,,Sometimes,Sometimes,Sometimes
733,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,31-null,3.175342466,scared3,happy1,Scared_1_pause_2,option1,,Sometimes,Sometimes,Sometimes
734,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,32-null,3.175342466,scared6,angry6,Scared_2_pause_2,option1,,Sometimes,Sometimes,Sometimes
735,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,33-null,3.175342466,sad3,happy4,Sad_2_pause_2,option1,,Sometimes,Sometimes,Sometimes
736,59181,c2ab62ae-edae-4c42-a4bc-491dc033d283,m,34-null,3.175342466,happy5,sad1_2,Happy_1_pause_2,option1,,Sometimes,Sometimes,Sometimes
737,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,11-null,2.038356164,angry4,happy6,Angry_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
738,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,12-null,2.038356164,scared3,sad4,Scared_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
739,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,13-null,2.038356164,angry1_2,happy4,Angry_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
740,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,14-null,2.038356164,angry6,sad4,Sad_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
741,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,16-null,2.038356164,scared6,happy1,Happy_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
742,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,17-null,2.038356164,scared2,sad1_2,Scared_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
743,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,18-null,2.038356164,angry4,scared1,Scared_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
744,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,19-null,2.038356164,angry3,happy6,Happy_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
745,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,20-null,2.038356164,sad5,happy2,Happy_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
746,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,21-null,2.038356164,happy5,scared5,Scared_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
747,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,22-null,2.038356164,sad2_2,angry6,Angry_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
748,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,23-null,2.038356164,scared4,angry5_2,Angry_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
749,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,24-null,2.038356164,sad2_2,happy2,Sad_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
750,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,25-null,2.038356164,sad6,angry3,Angry_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
751,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,26-null,2.038356164,sad3,happy4,Happy_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
752,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,27-null,2.038356164,angry2,happy3_2,Happy_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
753,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,28-null,2.038356164,happy1,sad6,Sad_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
754,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,29-null,2.038356164,scared1,happy5,Happy_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
755,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,30-null,2.038356164,angry5_2,sad1_2,Sad_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
756,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,31-null,2.038356164,scared2,sad5,Sad_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
757,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,32-null,2.038356164,scared3,angry2,Angry_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
758,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,33-null,2.038356164,sad3,scared5,Sad_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
759,59255,4fbcfc38-6d1f-49e8-a213-643f6cb6028f,m,34-null,2.038356164,scared4,angry1_2,Scared_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
760,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,11-null,3.495890411,scared3,angry5_2,Angry_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
761,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,12-null,3.495890411,scared6,sad2_2,Sad_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
762,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,13-null,3.495890411,sad6,scared6,Scared_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
763,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,14-null,3.495890411,angry6,scared4,Scared_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
764,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,16-null,3.495890411,angry5_2,scared1,Scared_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
765,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,17-null,3.495890411,sad6,happy2,Sad_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
766,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,18-null,3.495890411,scared2,angry3,Angry_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
767,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,19-null,3.495890411,scared5,happy5,Happy_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
768,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,20-null,3.495890411,angry1_2,happy1,Angry_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
769,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,21-null,3.495890411,angry1_2,sad1_2,Sad_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
770,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,22-null,3.495890411,sad4,happy6,Sad_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
771,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,23-null,3.495890411,angry4,happy3_2,Angry_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
772,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,24-null,3.495890411,happy5,scared2,Scared_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
773,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,25-null,3.495890411,sad3,angry2,Sad_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
774,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,26-null,3.495890411,scared5,sad3,Scared_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
775,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,27-null,3.495890411,angry4,happy1,Happy_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
776,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,28-null,3.495890411,sad4,angry2,Angry_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
777,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,29-null,3.495890411,happy6,sad5,Happy_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
778,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,30-null,3.495890411,sad2_2,happy4,Happy_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
779,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,31-null,3.495890411,scared4,happy2,Happy_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
780,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,32-null,3.495890411,sad1_2,angry6,Angry_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
781,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,33-null,3.495890411,scared3,happy4,Scared_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
782,59257,48b44865-d754-4ec1-8a62-77defa547aba,f,34-null,3.495890411,scared1,sad5,Sad_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
783,59259,93c3af40-dec4-455c-a313-a25724a92027,f,11-null,3.578082192,happy2,angry6,Happy_2_pause_2,option2,en,Often,Rarely,Sometimes
784,59259,93c3af40-dec4-455c-a313-a25724a92027,f,12-null,3.578082192,sad6,happy2,Sad_2_pause_2,option1,en,Often,Rarely,Sometimes
785,59259,93c3af40-dec4-455c-a313-a25724a92027,f,13-null,3.578082192,scared6,happy4,Scared_1_pause_2,option1,en,Often,Rarely,Sometimes
786,59259,93c3af40-dec4-455c-a313-a25724a92027,f,14-null,3.578082192,scared4,angry3,Scared_1_pause_2,option2,en,Often,Rarely,Sometimes
787,59259,93c3af40-dec4-455c-a313-a25724a92027,f,16-null,3.578082192,scared2,sad4,Scared_1_pause_2,option1,en,Often,Rarely,Sometimes
788,59259,93c3af40-dec4-455c-a313-a25724a92027,f,17-null,3.578082192,happy4,angry2,Happy_2_pause_2,option1,en,Often,Rarely,Sometimes
789,59259,93c3af40-dec4-455c-a313-a25724a92027,f,18-null,3.578082192,angry1_2,sad3,Sad_2_pause_2,option1,en,Often,Rarely,Sometimes
790,59259,93c3af40-dec4-455c-a313-a25724a92027,f,19-null,3.578082192,scared1,happy5,Happy_1_pause_2,option2,en,Often,Rarely,Sometimes
791,59259,93c3af40-dec4-455c-a313-a25724a92027,f,20-null,3.578082192,happy6,sad1_2,Happy_2_pause_2,option1,en,Often,Rarely,Sometimes
792,59259,93c3af40-dec4-455c-a313-a25724a92027,f,21-null,3.578082192,sad5,happy6,Sad_1_pause_2,option1,en,Often,Rarely,Sometimes
793,59259,93c3af40-dec4-455c-a313-a25724a92027,f,22-null,3.578082192,angry5_2,scared3,Scared_2_pause_2,option2,en,Often,Rarely,Sometimes
794,59259,93c3af40-dec4-455c-a313-a25724a92027,f,23-null,3.578082192,scared2,sad4,Sad_2_pause_2,option2,en,Often,Rarely,Sometimes
795,59259,93c3af40-dec4-455c-a313-a25724a92027,f,24-null,3.578082192,scared6,happy1,Happy_1_pause_2,I_dont_know,en,Often,Rarely,Sometimes
796,59259,93c3af40-dec4-455c-a313-a25724a92027,f,25-null,3.578082192,scared4,sad2_2,Sad_1_pause_2,I_dont_know,en,Often,Rarely,Sometimes
797,59259,93c3af40-dec4-455c-a313-a25724a92027,f,26-null,3.578082192,angry4,sad1_2,Sad_1_pause_2,I_dont_know,en,Often,Rarely,Sometimes
798,59259,93c3af40-dec4-455c-a313-a25724a92027,f,27-null,3.578082192,scared5,angry4,Angry_1_pause_2,I_dont_know,en,Often,Rarely,Sometimes
799,59259,93c3af40-dec4-455c-a313-a25724a92027,f,28-null,3.578082192,scared3,angry5_2,Angry_2_pause_2,I_dont_know,en,Often,Rarely,Sometimes
800,59259,93c3af40-dec4-455c-a313-a25724a92027,f,29-null,3.578082192,angry2,sad5,Angry_1_pause_2,I_dont_know,en,Often,Rarely,Sometimes
801,59259,93c3af40-dec4-455c-a313-a25724a92027,f,30-null,3.578082192,sad3,scared1,Scared_2_pause_2,I_dont_know,en,Often,Rarely,Sometimes
802,59259,93c3af40-dec4-455c-a313-a25724a92027,f,31-null,3.578082192,happy1,angry1_2,Angry_2_pause_2,I_dont_know,en,Often,Rarely,Sometimes
803,59259,93c3af40-dec4-455c-a313-a25724a92027,f,32-null,3.578082192,sad6,angry3,Angry_2_pause_2,I_dont_know,en,Often,Rarely,Sometimes
804,59259,93c3af40-dec4-455c-a313-a25724a92027,f,33-null,3.578082192,scared5,happy5,Scared_2_pause_2,option2,en,Often,Rarely,Sometimes
805,59259,93c3af40-dec4-455c-a313-a25724a92027,f,34-null,3.578082192,happy3_2,sad2_2,Happy_1_pause_2,option2,en,Often,Rarely,Sometimes
806,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,11-null,2.449315068,angry4,happy5,Happy_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
807,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,12-null,2.449315068,happy4,sad1_2,Sad_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
808,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,13-null,2.449315068,scared1,sad3,Sad_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
809,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,14-null,2.449315068,angry2,sad6,Sad_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
810,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,16-null,2.449315068,happy1,sad3,Happy_2_pause_2,I_dont_know,en,Sometimes,Sometimes,Sometimes
811,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,17-null,2.449315068,happy1,angry3,Angry_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
812,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,18-null,2.449315068,scared6,angry1_2,Angry_1_pause_2,I_dont_know,en,Sometimes,Sometimes,Sometimes
813,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,19-null,2.449315068,sad1_2,angry5_2,Angry_1_pause_2,I_dont_know,en,Sometimes,Sometimes,Sometimes
814,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,20-null,2.449315068,scared4,sad4,Sad_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
815,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,21-null,2.449315068,sad5,angry5_2,Sad_1_pause_2,I_dont_know,en,Sometimes,Sometimes,Sometimes
816,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,22-null,2.449315068,scared3,angry2,Angry_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
817,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,23-null,2.449315068,angry3,scared4,Scared_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
818,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,24-null,2.449315068,happy6,scared5,Scared_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
819,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,25-null,2.449315068,happy2,scared2,Happy_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
820,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,26-null,2.449315068,scared3,angry1_2,Scared_1_pause_2,I_dont_know,en,Sometimes,Sometimes,Sometimes
821,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,27-null,2.449315068,scared2,happy5,Scared_1_pause_2,I_dont_know,en,Sometimes,Sometimes,Sometimes
822,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,28-null,2.449315068,sad2_2,angry4,Angry_1_pause_2,I_dont_know,en,Sometimes,Sometimes,Sometimes
823,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,29-null,2.449315068,scared6,sad6,Scared_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
824,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,30-null,2.449315068,angry6,happy3_2,Angry_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
825,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,31-null,2.449315068,scared5,happy4,Happy_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
826,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,32-null,2.449315068,sad2_2,happy2,Sad_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
827,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,33-null,2.449315068,scared1,sad5,Scared_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
828,59260,cac9f745-08a4-4517-a92d-2b182e2c7797,f,34-null,2.449315068,happy6,angry6,Happy_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
829,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,11-null,4.556164384,happy2,sad4,Happy_2_pause_2,option1,,Sometimes,Sometimes,Rarely
830,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,12-null,4.556164384,sad5,scared5,Sad_1_pause_2,option1,,Sometimes,Sometimes,Rarely
831,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,13-null,4.556164384,happy6,angry2,Angry_1_pause_2,option2,,Sometimes,Sometimes,Rarely
832,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,14-null,4.556164384,sad1_2,happy5,Sad_1_pause_2,option1,,Sometimes,Sometimes,Rarely
833,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,16-null,4.556164384,scared1,sad2_2,Sad_2_pause_2,option2,,Sometimes,Sometimes,Rarely
834,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,17-null,4.556164384,scared5,happy2,Scared_2_pause_2,option1,,Sometimes,Sometimes,Rarely
835,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,18-null,4.556164384,scared4,angry2,Scared_2_pause_2,option1,,Sometimes,Sometimes,Rarely
836,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,19-null,4.556164384,angry5_2,scared6,Angry_2_pause_2,option1,,Sometimes,Sometimes,Rarely
837,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,20-null,4.556164384,scared3,happy3_2,Happy_2_pause_2,option2,,Sometimes,Sometimes,Rarely
838,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,21-null,4.556164384,angry1_2,scared4,Angry_1_pause_2,option1,,Sometimes,Sometimes,Rarely
839,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,22-null,4.556164384,sad3,scared3,Scared_2_pause_2,option2,,Sometimes,Sometimes,Rarely
840,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,23-null,4.556164384,happy4,sad5,Happy_1_pause_2,option1,,Sometimes,Sometimes,Rarely
841,59263,f2ead81b-96b3-4eb1-b3e9-726e4d986e90,f,24-null,4.556164384,angry4,scared6,Scared_1_pause_2,option2,,Sometimes,Sometimes,Rarely
